image	C:/Users/avirm/Documents/Research/Image 1/BB (4) (1).tif
intensity-scaling	0
gaussian-std	0.8
ridge-threshold	0.014
maximum-foreground	65535
minimum-foreground	100
init-z	true
snake-point-spacing	1
minimum-snake-length	15
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	4
stretch-factor	1.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#0
0         256     181.995     49.7922           0     16050.1     7759.12
0         257     181.354     50.5613           0     18997.3     7627.01
0         258     180.724     51.3391           0       20815     6264.08
0         259     180.116      52.135           0     21708.6     5482.86
0         260     179.563     52.9687           0     20816.2     5726.98
0         261     179.084     53.8473           0     20548.2     5455.06
0         262     178.637     54.7431           0       18796     5567.22
0         263     178.177     55.6324           0     18195.4      5984.8
0         264     177.708     56.5167           0     17296.3     6096.43
0         265     177.242     57.4031           0     16909.7     5988.11
0         266     176.818     58.3095           0     17442.6      5814.9
0         267     176.475     59.2494           0     16812.9     5901.71
0         268     176.202     60.2125           0     15840.1     5943.64
0         269     175.959     61.1836           0     14354.7      6063.2
0         270     175.743      62.161           0     16090.7     6309.03
0         271     175.578     63.1483           0       16994     6473.74
0         272     175.429     64.1382           0     15367.2     6909.34
0         273     175.192     65.1103           0     16597.2     6488.47
0         274     174.879     66.0608           0       17369     6498.48
0         275     174.619      67.027           0       19407     6625.53
0         276       174.5     68.0193           0     21539.7     6813.35
0         277     174.475     69.0197           0     23456.7     7204.89
0         278      174.43     70.0198           0     20521.8     7783.92
0         279      174.29     71.0107           0     18514.9      8344.6
0         280      174.11     71.9955           0     17241.3     8375.32
0         281     174.027     72.9928           0     15383.8     8340.91
0         282     174.113     73.9891           0     14871.8     8457.04
0         283     174.335     74.9645           0     15914.1     9019.86
0         284     174.636      75.919           0       16006     11272.6
0         285     174.966     76.8641           0     14496.5     11986.4
0         286     175.263     77.8201           0     16460.4     13332.9
0         287     175.441     78.8044           0     15836.8     13679.2
0         288     175.423     79.8035           0     16198.6     14229.7
0         289     175.191     80.7751           0     17369.1     14278.3
0         290     174.766      81.679           0     18406.9     14187.8
0         291     174.149     82.4645           0     19403.4     14428.3
0         292     173.384     83.1069           0     20370.3       14521
0         293     172.561     83.6768           0     19091.8     12628.5
0         294     171.756     84.2728           0     19909.1     11935.7
0         295     171.022     84.9522           0     20786.2     8750.31
0         296     170.393     85.7304           0     20022.2     8738.92
0         297     169.865     86.5804           0     20717.5     8764.39
0         298     169.401     87.4672           0     20285.2      9124.1
0         299      168.99     88.3803           0     20217.6     9482.39
0         300     168.684     89.3327           0     22531.4     10217.6
0         301     168.413     90.2965           0       24771     12066.5
0         302     168.122     91.2544           0     25515.5       12671
0         303     167.958     92.2414           0     24824.4     12479.1
0         304     168.039     93.2385           0     24954.8       12228
0         305     168.313     94.2012           0     23941.7     13389.6
0         306     168.734     95.1096           0     23452.2     15447.2
0         307     169.298      95.936           0     23882.6     21320.3
0         308     169.974     96.6745           0     22639.5     22315.9
0         309     170.711     97.3525           0     22903.5     22052.6
0         310     171.464     98.0124           0     24274.7       21710
0         311     172.195     98.6956           0     24289.5     21002.9
0         312     172.895     99.4114           0       23911     20508.3
0         313     173.581     100.141           0     24834.9       20327
0         314     174.235     100.899           0     24051.7     20163.9
0         315     174.798     101.726           0     23860.2     20185.3
0         316      175.24     102.624           0     23713.4     20554.6
0         317     175.639     103.543           0     26497.6     21875.3
0         318     176.187     104.379           0     28051.9     20958.7
#1
1           0     158.921     114.881           0           0           0
1           1     159.721      114.31           0     13818.4           0
1           2     160.531     113.755           0     25142.2           0
1           3     161.351     113.213           0     22866.8           0
1           4     162.074     112.549           0     23403.6     6190.77
1           5     162.683     111.778           0     23244.8     11498.1
1           6     163.267     110.988           0     23603.7       11701
1           7     163.925      110.26           0     22988.2     11857.5
1           8     164.661     109.609           0     22651.7     14849.6
1           9     165.449     109.021           0     22024.3       14847
1          10     166.254     108.458           0     21430.8     18166.7
1          11     167.062       107.9           0     22698.4     20425.4
1          12     167.887     107.367           0     22946.8     20952.6
1          13     168.757     106.909           0     23725.7     21587.1
1          14     169.669     106.544           0     24034.1     21782.9
1          15     170.604     106.241           0     24709.6     21142.5
1          16     171.546     105.963           0     25077.5     20202.1
1          17     172.492     105.698           0     24587.5     20383.2
1          18      173.44     105.439           0     25395.2     21416.9
1          19     174.378     105.146           0     27772.1     22925.4
1          20     175.288     104.776           0     29108.2     22710.8
1          21     176.187     104.379           0     28051.9     22115.1
#1
2           0     197.377     36.1843           0     11426.8       10650
2           1     197.712     37.1277           0       11181     10489.1
2           2     198.018      38.081           0     10546.4     10256.9
2           3     198.296     39.0429           0     10254.7     9844.67
2           4     198.538     40.0141           0     10694.1      9362.6
2           5     198.733     40.9961           0     12452.3     9306.91
2           6     198.891     41.9847           0     11957.9     8906.81
2           7     199.044     42.9741           0     12110.1     8740.54
2           8     199.191     43.9644           0     13228.2     9070.03
2           9     199.341     44.9543           0     12836.6     9099.09
2          10     199.484      45.945           0     13564.1      9220.4
2          11     199.611     46.9381           0     13156.2     9316.82
2          12     199.744     47.9305           0     14229.9     9555.87
2          13     199.922     48.9156           0     14405.5     9621.39
2          14     200.139     49.8929           0     15250.8     9692.06
2          15     200.344     50.8729           0     15219.2     10140.5
