image	C:/Users/avirm/Documents/Research/Image 19/AB (5).tif
intensity-scaling	0
gaussian-std	1.2
ridge-threshold	0.0036
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	12
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.006
beta	0.26
gamma	2
external-factor	2.4
stretch-factor	0.12
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
2          14     210.006     226.086           0     65508.3       35766
2          15     210.992     226.219           0     65534.5     35038.5
2          16     211.982     226.328           0       65535     35473.4
2          17     212.973      226.42           0       65535     34813.8
2          18     213.965     226.503           0       65535     34274.4
2          19     214.957     226.578           0       65535     33932.7
2          20     215.951     226.639           0     64920.7     33618.5
2          21     216.945     226.684           0     64620.9       33660
2          22      217.94     226.717           0     63657.6     32894.6
2          23     218.935     226.746           0     63391.9     32914.5
2          24      219.93     226.774           0     63190.6     33190.5
2          25     220.925     226.807           0     63806.5     33137.9
2          26     221.919     226.856           0     64410.4       32826
2          27     222.912     226.932           0     65157.9     33269.5
2          28     223.901     227.043           0     65445.2     33913.5
2          29     224.887     227.181           0     65414.8     35734.2
2          30     225.871     227.329           0     65425.8     36736.7
2          31     226.856     227.469           0     65521.2     36141.1
2          32     227.844     227.595           0       65535     35130.9
2          33     228.833      227.71           0       65535     35322.4
2          34     229.821     227.825           0       65535     35092.4
2          35     230.811     227.936           0       65535     34000.8
2          36     231.802     228.027           0     65502.4     33617.4
2          37     232.796     228.077           0       65522     34233.6
2          38     233.791     228.081           0     65289.9     35474.8
2          39     234.786      228.05           0     65494.1     36967.1
2          40      235.78     228.002           0     65533.9     38149.2
2          41     236.775     227.953           0       65535     39349.8
2          42     237.769     227.915           0       65535     41150.5
2          43     238.765       227.9           0       65535     43034.2
2          44      239.76     227.903           0     65448.6     44391.8
2          45     240.755     227.899           0     65317.8     45159.8
2          46     241.749     227.849           0     65135.2       45026
2          47     242.737     227.725           0       64822     44672.3
2          48     243.713     227.531           0     64397.1       44706
2          49     244.682     227.301           0       65006     44175.1
2          50     245.651     227.075           0       65535     42032.6
2          51     246.631     226.898           0     65157.4     38163.9
2          52     247.623     226.823           0     65404.7     34979.7
2          53     248.617     226.884           0       65535     33569.4
2          54     249.595     227.066           0       65535     34440.9
2          55     250.556     227.327           0       65535       35423
2          56     251.504     227.631           0       65535     34735.2
2          57     252.444     227.958           0     65534.3     33938.2
2          58     253.379     228.298           0       65535     34143.1
2          59     254.313     228.643           0       65535     35287.2
2          60     255.246      228.99           0       65535     36388.7
2          61     256.177     229.343           0       65535     38232.8
2          62     257.102     229.709           0       65535       39436
2          63     258.018     230.101           0     65448.8     40329.6
2          64     258.918     230.525           0     65497.6     41476.6
2          65     259.804     230.978           0       65535     42589.8
2          66     260.682     231.447           0       65535     42373.8
2          67     261.564     231.908           0       65535     41990.1
2          68      262.46     232.343           0       65535     41373.9
2          69     263.369     232.749           0       65535     40504.7
2          70     264.287     233.133           0       65535       39804
2          71     265.209     233.509           0       65535     37884.9
2          72     266.125     233.898           0       65535       37054
2          73     267.026     234.321           0     64174.2     36263.9
2          74     267.904     234.789           0     64143.8       35886
2          75     268.763     235.292           0     61889.4     37310.2
2          76     269.614     235.808           0     59117.8     39138.8
2          77     270.465     236.325           0       58062     40933.1
2          78     271.317      236.84           0     59247.3     41495.6
2          79     272.166      237.36           0     60640.5     42705.7
2          80     273.004     237.896           0     61752.3     44372.7
2          81     273.827     238.457           0     62437.7     46124.4
2          82     274.634     239.039           0     64609.2     45928.3
2          83     275.436     239.628           0     65260.3     43557.9
2          84     276.223     240.238           0       65535     41330.7
2          85     277.004     240.855           0     65521.7     39369.7
2          86     277.771      241.49           0       63106     38964.8
2          87     278.506     242.161           0     63026.2     38815.7
2          88     279.197     242.877           0     65033.3     36643.2
2          89     279.848     243.631           0       65332     35994.8
2          90     280.471     244.407           0       65535     35470.6
2          91     281.084     245.191           0     65193.5     36584.4
#1
3           0     145.328     196.908           0     44668.7     19630.7
3           1     146.237     197.322           0     46812.8     19899.1
3           2     147.145     197.737           0     45601.7     20577.9
3           3     148.051     198.157           0     49168.8     21459.2
3           4     148.956     198.578           0     51632.9     23039.3
3           5     149.862     198.998           0     57868.6       24128
3           6     150.772     199.408           0     58963.5     24276.8
3           7     151.687     199.808           0     60696.6     23008.4
3           8     152.604     200.203           0       61542     22191.7
3           9     153.527     200.585           0     61348.3     21090.5
3          10     154.453     200.957           0     64633.8     21134.6
3          11     155.379     201.331           0       64213       20616
3          12     156.308     201.698           0     64896.9     21449.9
3          13     157.237     202.063           0     64125.6     22477.5
3          14     158.165     202.432           0     60018.5     23618.6
3          15     159.088     202.811           0     61756.3     24909.1
3          16     160.006     203.205           0     61354.6     26221.3
3          17      160.93     203.581           0     54752.6     25981.8
3          18      161.88      203.89           0     51896.3     23727.6
3          19      162.86      204.08           0       49146     23476.7
3          20     163.857     204.125           0     47330.1     24337.8
3          21     164.852     204.042           0     45390.8     28329.5
3          22     165.835     203.867           0     43154.3     31370.8
3          23     166.807     203.639           0     43018.7     30527.2
3          24     167.775     203.394           0     43948.9     29123.2
3          25     168.747     203.169           0     44606.7     28534.2
3          26      169.73     202.993           0     43247.4     27678.6
3          27     170.721     202.873           0     40109.7     26871.3
3          28     171.716     202.786           0     39044.1     26160.1
3          29     172.711     202.709           0     36868.9     24919.3
3          30     173.706      202.62           0     35575.1     24645.8
3          31     174.698     202.508           0     34613.5     25828.1
3          32     175.687     202.369           0     34728.5     26156.8
3          33     176.672     202.209           0     34337.8     26530.5
3          34     177.656     202.039           0     33942.4     26117.3
3          35     178.641     201.874           0     35903.1     24882.5
3          36     179.627     201.718           0     37176.3     23759.4
3          37     180.614     201.566           0     34529.2     22991.8
3          38     181.601     201.414           0     32213.4     21941.7
3          39     182.587      201.26           0     31765.9     20919.8
3          40     183.574     201.109           0     30756.8       20312
3          41     184.562     200.964           0     31422.7     20113.9
3          42      185.55      200.82           0     32101.2     20347.8
3          43     186.538     200.675           0     33972.8     20440.6
3          44     187.526     200.534           0     35538.1     20508.7
3          45     188.518     200.414           0     36204.8     20463.9
3          46     189.513     200.335           0     35163.2     20645.7
3          47     190.511     200.299           0       33886       20870
3          48     191.509     200.292           0     34358.8     20225.3
3          49     192.508       200.3           0     34460.2     19427.4
3          50     193.506     200.315           0     34823.8     19094.6
3          51     194.504     200.343           0       34794     19814.9
3          52     195.501     200.393           0     33639.7       19520
3          53     196.497      200.47           0     32927.1     20199.8
3          54     197.489     200.581           0     33933.6     20025.7
3          55     198.476     200.732           0     35523.8     19986.6
3          56     199.455     200.928           0     36118.3       19994
3          57     200.423     201.171           0     36039.7       20272
